TimeStamp,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Position X,Position Y,Position Z,Right Eye Position X,Right Eye Position Y,Right Eye Position Z,Left Eye Position X,Left Eye Position Y,Left Eye Position Z,Center Eye Position X,Center Eye Position Y,Center Eye Position Z,Center Eye Rotation X,Center Eye Rotation Y,Center Eye Rotation Z,Center Eye Rotation W,Left Eye Rotation X,Left Eye Rotation Y,Left Eye Rotation Z,Left Eye Rotation W,Right Eye Rotation X,Right Eye Rotation Y,Right Eye Rotation Z,Right Eye Rotation W
4.672392,3.790854,3.5319328,-5.6086144,-0.10087582,0.09216399,-0.4323388,-0.073755875,0.09612812,-0.40539306,-0.10601236,0.08624278,-0.4546458,-0.08858258,0.089862265,-0.431012,-0.06526995,-0.4804049,0.060188193,0.8725413,-0.028356286,-0.47815996,0.0383585,0.8769763,-0.03027005,-0.4867144,0.04234337,0.8720091
4.6892395,1.5437888,-4.919904,-3.4454148,-0.10091812,0.092178814,-0.43216085,-0.07386894,0.096125275,-0.40556142,-0.10608088,0.086291425,-0.4548536,-0.08867339,0.08988451,-0.43119928,-0.065358765,-0.48101646,0.059589926,0.87223876,-0.028461952,-0.47874665,0.03773554,0.87667996,-0.030366812,-0.48730052,0.041720513,0.87170845
4.705633,1.062447,-8.448925,7.814142,-0.100799784,0.09224108,-0.43160614,-0.07349165,0.09631028,-0.4054337,-0.10558972,0.086434215,-0.4547917,-0.0882348,0.09005122,-0.43110237,-0.064760394,-0.4821522,0.06041281,0.87159944,-0.027889468,-0.47992077,0.038507167,0.87602264,-0.029796181,-0.4884637,0.042499736,0.87103915
4.722209,-0.21817158,-2.433393,8.650242,-0.10090538,0.09218604,-0.43145087,-0.07389811,0.09593684,-0.4054838,-0.10594718,0.08599301,-0.45486,-0.08861334,0.08964674,-0.43116087,-0.06420581,-0.48253772,0.061495785,0.87135136,-0.027341414,-0.48035452,0.03957033,0.87575483,-0.029256392,-0.48888952,0.04356889,0.8707657
4.7386966,2.7414985,4.106569,2.4587975,-0.10078864,0.09224775,-0.43111232,-0.0744164,0.09627104,-0.4056536,-0.10650912,0.086341895,-0.4550044,-0.089153565,0.08998993,-0.43132034,-0.06365504,-0.4820697,0.06165163,0.8716398,-0.026777236,-0.47989318,0.03974291,0.8760173,-0.028696232,-0.48842856,0.043746226,0.8710341
4.755361,-1.6200991,6.7072234,-6.626261,-0.1009082,0.092188224,-0.43097225,-0.0753996,0.09586087,-0.40552995,-0.10759152,0.08596575,-0.45482296,-0.09019012,0.08959441,-0.43116963,-0.06426474,-0.48114315,0.060987297,0.8721535,-0.027365988,-0.47893545,0.039120983,0.8765509,-0.029283533,-0.48748,0.043116905,0.87157696
4.7723956,-3.903952,6.9720306,-2.4356353,-0.10051311,0.09238125,-0.4301341,-0.074659035,0.096227966,-0.40519047,-0.10694775,0.08630622,-0.4544148,-0.08950057,0.08994651,-0.43079692,-0.06488183,-0.4801802,0.061017305,0.8726363,-0.027960002,-0.4779712,0.039194405,0.877055,-0.029882856,-0.48652238,0.043182723,0.8720884
4.7888613,-1.9323964,3.9301505,11.870741,-0.100660406,0.09232264,-0.42999372,-0.074175544,0.096055984,-0.40527642,-0.10648822,0.08601808,-0.45446143,-0.08902632,0.08971978,-0.43086407,-0.064270526,-0.47978038,0.06267564,0.872784,-0.02733416,-0.47764322,0.040865086,0.8771773,-0.029274888,-0.48618796,0.04485871,0.8722109
4.805526,2.7041166,5.692952,12.899267,-0.100831576,0.09228539,-0.430035,-0.07416088,0.09581403,-0.40579364,-0.10651574,0.08570341,-0.45493603,-0.089029916,0.0894464,-0.43136284,-0.062975265,-0.47920194,0.064177275,0.873087,-0.026018782,-0.47713035,0.042383265,0.87742424,-0.0279769,-0.4856685,0.046388738,0.8724628
4.82229,1.3863561,6.998052,16.418673,-0.10095257,0.09212051,-0.4299147,-0.074038535,0.09572546,-0.40531373,-0.1064429,0.085495666,-0.45439875,-0.08892869,0.089304164,-0.43085724,-0.061581243,-0.47847074,0.066241466,0.87343323,-0.024599874,-0.47648895,0.044469446,0.8777104,-0.026581503,-0.4850186,0.04848745,0.8727538
4.8389235,-2.7324932,4.671812,3.7823544,-0.10070504,0.092135146,-0.4293601,-0.07505164,0.09496864,-0.40509498,-0.10750855,0.08466871,-0.45413068,-0.0899678,0.08851319,-0.43061465,-0.061620034,-0.47788575,0.06695251,0.8736965,-0.024622861,-0.4759337,0.045204625,0.8779735,-0.026614293,-0.48446345,0.049221262,0.8730202
4.855558,1.031714,4.134704,-4.4342813,-0.100776106,0.09195845,-0.42922196,-0.07491061,0.09510287,-0.40467235,-0.10743508,0.08484367,-0.4536717,-0.08986285,0.0886669,-0.43017578,-0.061756585,-0.47733152,0.066355504,0.8740353,-0.024746725,-0.47535247,0.044632014,0.8783141,-0.026735421,-0.48388803,0.048646532,0.87336767
4.8727317,2.6733894,-0.45581356,-9.727402,-0.10065014,0.09196861,-0.42883608,-0.075472355,0.09503754,-0.40394667,-0.10802345,0.08488741,-0.45295113,-0.090441026,0.08865379,-0.4294536,-0.06210673,-0.47732723,0.06488576,0.87412316,-0.025099955,-0.4752842,0.043165375,0.8784143,-0.027074752,-0.48382676,0.047176573,0.87347186
4.8890395,1.2050154,-5.7060766,-11.827906,-0.10077064,0.09183454,-0.42868197,-0.0753012,0.09515504,-0.4039981,-0.107820064,0.0851113,-0.45304585,-0.0902562,0.08882115,-0.4295255,-0.06281287,-0.4779428,0.063281976,0.87385386,-0.025825873,-0.47583058,0.041540645,0.8781758,-0.027782194,-0.4843785,0.045545917,0.8732303
4.905667,7.9387608,-11.13149,4.6242003,-0.100788005,0.09186591,-0.42842755,-0.07443826,0.09566688,-0.40434897,-0.10681607,0.08568427,-0.45350242,-0.08931857,0.08936701,-0.4299284,-0.06158765,-0.47946823,0.063216165,0.8731099,-0.024636637,-0.47735757,0.041404814,0.87738734,-0.026584405,-0.48589444,0.045424618,0.87243134
4.92304,3.6781392,-5.019004,4.466847,-0.10086509,0.091757834,-0.42832097,-0.07472569,0.09544441,-0.4043595,-0.1070285,0.08547463,-0.45356494,-0.0895657,0.08915351,-0.42996457,-0.06082413,-0.48020923,0.06349317,0.872736,-0.023889769,-0.47811285,0.04164673,0.87698513,-0.025836322,-0.48664272,0.045675218,0.8720235
4.9391494,-2.4789543,-6.9692497,10.105152,-0.10099282,0.091743246,-0.42836288,-0.074603215,0.095376804,-0.40334192,-0.10679777,0.08530329,-0.45259708,-0.08938425,0.08903677,-0.42896906,-0.060508203,-0.48112783,0.06484064,0.87215275,-0.023594126,-0.4790917,0.042953055,0.8763957,-0.025548603,-0.48761037,0.04698592,0.8714216
4.9559755,-0.83001965,-5.269385,-1.3272223,-0.10106183,0.09163659,-0.42824706,-0.07580228,0.09492563,-0.40412715,-0.107930034,0.08485173,-0.45342577,-0.09054878,0.08858497,-0.4297739,-0.060758412,-0.4817828,0.06468247,0.87178546,-0.023861751,-0.47974074,0.04276881,0.8760425,-0.025811238,-0.4882573,0.04680021,0.8710616
4.973027,1.437241,0.16202366,-8.640927,-0.101181924,0.091667846,-0.42823395,-0.075739995,0.09547925,-0.40348116,-0.10788581,0.08549348,-0.45278603,-0.090498105,0.08918032,-0.42913145,-0.061189834,-0.48169708,0.063459896,0.8718925,-0.024294008,-0.47960135,0.041552957,0.8761655,-0.026232343,-0.48812464,0.045580056,0.87118816
4.9891014,-4.3881063,-2.0242736,-4.1079564,-0.10126664,0.09159409,-0.42812926,-0.07578601,0.094948284,-0.40290433,-0.1079139,0.08494452,-0.45221716,-0.0905359,0.08863809,-0.42855662,-0.062022083,-0.48187014,0.06323658,0.8717543,-0.025132813,-0.4797639,0.041326754,0.8760634,-0.02706802,-0.48828942,0.045345865,0.8710824
5.005849,5.84913,-1.3164271,4.1707463,-0.101323105,0.09166113,-0.42795423,-0.07494873,0.09566029,-0.4036503,-0.107045844,0.085696176,-0.45299122,-0.089681536,0.089372694,-0.42931798,-0.060995277,-0.48212948,0.06334407,0.8716756,-0.024110233,-0.48002973,0.041418143,0.8759423,-0.026045194,-0.4885506,0.045447845,0.8709617
5.0225973,4.21605,0.9927723,8.311303,-0.101391524,0.09157102,-0.42777443,-0.07530814,0.095107555,-0.4033879,-0.10739266,0.08513131,-0.45273456,-0.09003212,0.08881772,-0.42906,-0.059863217,-0.48211563,0.06411464,0.8717053,-0.02297419,-0.4800508,0.042182993,0.8759247,-0.024916623,-0.48856553,0.046223857,0.8709457
5.039253,3.605827,3.6108482,5.3938003,-0.10151468,0.09155146,-0.42783737,-0.07480416,0.095696844,-0.40418845,-0.10745609,0.08662282,-0.45333675,-0.089973174,0.08887706,-0.4291954,-0.058994696,-0.48173842,0.06457675,0.871939,-0.022069491,-0.47968343,0.042668767,0.8761257,-0.024068022,-0.48823357,0.04669209,0.8711306
5.0559053,1.9111503,8.727482,9.159563,-0.10155624,0.09142215,-0.42767516,-0.074717104,0.09544403,-0.4038096,-0.107452214,0.086320534,-0.45289335,-0.08992327,0.08860248,-0.428788,-0.05802932,-0.48072818,0.065678254,0.87247884,-0.02107474,-0.47872034,0.04380689,0.8766206,-0.023089137,-0.48726854,0.04783815,0.8716351
5.07302,1.0191498,8.156472,0.74273896,-0.10179724,0.09132914,-0.4278877,-0.075385116,0.09475899,-0.40367284,-0.108220436,0.0856413,-0.45269072,-0.09064158,0.08792086,-0.4286216,-0.05776314,-0.47968143,0.06577251,0.8730654,-0.020781433,-0.47767618,0.04394363,0.8771901,-0.022802245,-0.48622876,0.047975898,0.8722155
5.0893292,3.9764237,5.044139,-1.8779788,-0.101825655,0.091197975,-0.42768925,-0.0752891,0.094901085,-0.40321395,-0.108191594,0.08584556,-0.4521983,-0.09058043,0.08809415,-0.4281498,-0.057349995,-0.47907618,0.065309115,0.8734596,-0.020353,-0.4770504,0.043503907,0.87756264,-0.02237263,-0.48560694,0.04753941,0.872597
5.1058297,0,0,0,-0.10237211,0.09102509,-0.42832384,-0.07545785,0.09507166,-0.40344855,-0.10835474,0.086017,-0.45243677,-0.0907466,0.08826497,-0.42838603,-0.0575118,-0.47919035,0.065231636,0.8733921,-0.020518143,-0.47716123,0.043422513,0.87750244,-0.022536423,-0.48571795,0.04745658,0.87253535
5.123423,-1.3547049,-3.6590242,2.134464,-0.102426894,0.09089417,-0.42823118,-0.07513653,0.095002115,-0.40315387,-0.107985124,0.08591317,-0.45216823,-0.09039934,0.08817888,-0.42810282,-0.057573054,-0.47968617,0.065585196,0.8730894,-0.020591434,-0.4776732,0.04375531,0.8772058,-0.022610445,-0.486226,0.047789525,0.8722323
5.140128,-0.29619625,-5.823195,0.21639287,-0.10227357,0.09096098,-0.42785853,-0.075601466,0.09522645,-0.4037186,-0.108380325,0.08613219,-0.4527786,-0.09082854,0.0884007,-0.42868865,-0.057651278,-0.48042616,0.065584555,0.8726773,-0.020688506,-0.47841427,0.04372403,0.876801,-0.022703633,-0.48696345,0.047758613,0.87182003
5.156123,-5.516382,-9.080178,-1.3734272,-0.10238327,0.09086475,-0.42781523,-0.075858325,0.0950452,-0.4035319,-0.10853414,0.08589751,-0.45265067,-0.091033444,0.08819191,-0.42852598,-0.058498394,-0.48147014,0.06571404,0.8720356,-0.02156348,-0.4794646,0.043813903,0.8762016,-0.023574267,-0.48800996,0.04784164,0.87120694
5.172803,-0.74153847,-4.0760894,-4.340091,-0.10250994,0.09090134,-0.42790946,-0.076244146,0.09517785,-0.40406677,-0.10887678,0.08605442,-0.4532188,-0.09139959,0.08833541,-0.42907578,-0.058935646,-0.48194328,0.065180376,0.8717848,-0.022014508,-0.47991487,0.043263018,0.8759712,-0.024017695,-0.48846126,0.047287192,0.8709723
5.1894083,-0.35491776,-2.5157566,-1.2426089,-0.102596335,0.09082218,-0.4279189,-0.07596934,0.09522528,-0.4039587,-0.10857047,0.086106956,-0.45313257,-0.091109425,0.08838501,-0.4289777,-0.05909102,-0.48224708,0.06502669,0.87161773,-0.022178145,-0.48021233,0.0430975,0.8758121,-0.024178274,-0.48875815,0.047120623,0.8708102
5.2059245,0,0,0,-0.10284747,0.0908286,-0.42822304,-0.07603423,0.09524294,-0.40407854,-0.10863237,0.08613973,-0.4532572,-0.09117262,0.08841044,-0.42910057,-0.05890125,-0.48224783,0.06495278,0.8716357,-0.021988163,-0.48021016,0.043022666,0.87582177,-0.023987588,-0.48875576,0.047047697,0.8708208
5.222571,0.15647323,3.841526,-0.68344104,-0.102982074,0.090765126,-0.42826366,-0.07612865,0.09509948,-0.40392998,-0.10877097,0.08600386,-0.45308068,-0.091289915,0.088270605,-0.42893922,-0.05889306,-0.48175696,0.06488814,0.8719124,-0.0219676,-0.47971562,0.042978615,0.8760954,-0.023969006,-0.48826408,0.047002964,0.8710996
5.239379,-1.3584158,3.5858433,2.0025184,-0.103157945,0.09077224,-0.42846787,-0.07619256,0.094912454,-0.40386203,-0.1088724,0.0857844,-0.45298183,-0.09137181,0.08806778,-0.42885602,-0.058891144,-0.48130265,0.0652712,0.87213486,-0.021953477,-0.47927707,0.043380406,0.876316,-0.023960924,-0.48782632,0.04740403,0.8713233
5.256013,0.7805888,5.205515,5.816507,-0.10327037,0.09071553,-0.4284791,-0.07602417,0.095125996,-0.40389374,-0.108753584,0.08596008,-0.45297343,-0.09122549,0.08826415,-0.42886952,-0.058336593,-0.48070046,0.06599748,0.8724496,-0.021381369,-0.47870588,0.044128545,0.87660486,-0.023398917,-0.4872538,0.048156682,0.8716175
5.273269,0,0,0,-0.103291586,0.0907555,-0.42840365,-0.076621234,0.09480523,-0.40399963,-0.10937208,0.08563302,-0.45306382,-0.09183328,0.08794033,-0.4289681,-0.058336042,-0.4804782,0.066054985,0.87256765,-0.021375116,-0.47848585,0.044195343,0.87672186,-0.023394374,-0.4870346,0.048223116,0.8717364
5.2893925,0,0,0,-0.10336447,0.090656966,-0.4284103,-0.076396935,0.09490113,-0.40401244,-0.109171234,0.08574176,-0.45306337,-0.091620944,0.08804271,-0.42897534,-0.058217064,-0.4802644,0.06596048,0.8727004,-0.02125065,-0.47826764,0.044109277,0.87684834,-0.023270145,-0.48681766,0.048137918,0.87186575
5.3060904,4.3715124,2.5313258,3.7320168,-0.10350801,0.0906523,-0.42849442,-0.07659135,0.09474761,-0.40386665,-0.109389685,0.08561012,-0.4529056,-0.09182552,0.08790172,-0.42882684,-0.057375625,-0.480016,0.06615059,0.87287843,-0.020401008,-0.47802824,0.04430544,0.8769892,-0.022423694,-0.48657644,0.048342045,0.8720112
5.3227286,-1.947277,-1.2611547,1.2244024,-0.1036096,0.09056034,-0.4284706,-0.07667381,0.09469634,-0.4034483,-0.10945659,0.08552568,-0.45249146,-0.0918993,0.087834075,-0.42840934,-0.057549194,-0.4801673,0.06643098,0.8727625,-0.02057827,-0.4781917,0.044580128,0.87688196,-0.022602808,-0.48673838,0.048615213,0.8719009
5.339411,-1.9290885,-3.635028,2.6906123,-0.103816316,0.09052714,-0.4286469,-0.076553755,0.09474804,-0.40335408,-0.109288044,0.08553134,-0.45242095,-0.091752976,0.08786339,-0.42832494,-0.057641357,-0.48063293,0.066877216,0.872466,-0.020681657,-0.47867733,0.045006946,0.87659276,-0.022707967,-0.48721993,0.049041804,0.87160534
5.3562665,3.2323658,-3.5956101,1.0079883,-0.10390341,0.09044398,-0.42861235,-0.0769294,0.09460373,-0.40353885,-0.10961712,0.08541588,-0.45264214,-0.09210424,0.08773422,-0.4285287,-0.057190623,-0.48113456,0.066747546,0.87222904,-0.020242983,-0.47917473,0.044854082,0.8763387,-0.02226548,-0.48771417,0.04889423,0.87134856
5.372834,5.525453,-0.99898046,-4.4336433,-0.10403305,0.09044437,-0.4286538,-0.077354774,0.09470127,-0.40346524,-0.11003871,0.085614234,-0.4525899,-0.09252988,0.08788159,-0.4284686,-0.05681185,-0.48127696,0.06579577,0.8722476,-0.019868696,-0.47927693,0.043895222,0.87634027,-0.02188142,-0.48781842,0.04793948,0.87135303
5.3900824,-1.5523123,-2.38224,-1.1158569,-0.10412275,0.090380706,-0.42860976,-0.07681057,0.094723776,-0.40298906,-0.109466046,0.08562903,-0.45213118,-0.091971755,0.08789978,-0.4279996,-0.057120074,-0.48156476,0.065741345,0.8720727,-0.020184875,-0.47956237,0.04383029,0.87618005,-0.02219555,-0.48810345,0.047871947,0.8711892
5.4067817,-1.3595265,0.8623923,4.0639267,-0.104012266,0.09046891,-0.4282585,-0.07663875,0.09471472,-0.4032083,-0.10929347,0.08557246,-0.4523421,-0.09179739,0.08786802,-0.42821413,-0.05699938,-0.4814759,0.06636039,0.8720828,-0.020060696,-0.47950035,0.044451963,0.8761856,-0.022077708,-0.48803896,0.048494607,0.871194
5.4229374,2.1562102,4.843933,4.7751026,-0.10408162,0.09038772,-0.4282104,-0.07678709,0.094486356,-0.40340748,-0.10948632,0.08533182,-0.45250943,-0.0919658,0.087635115,-0.4284,-0.056364782,-0.48093858,0.066840015,0.8723838,-0.01941051,-0.4789837,0.044950552,0.87645733,-0.021434966,-0.48752144,0.048998624,0.8714716
5.439632,1.9879968,6.1055536,-0.1709428,-0.10387028,0.09046679,-0.4277298,-0.07713266,0.09438248,-0.40299854,-0.10990615,0.08525285,-0.4520556,-0.09234908,0.08754397,-0.42797157,-0.056064617,-0.48018035,0.066729106,0.8728292,-0.019090775,-0.4782197,0.044870015,0.8768856,-0.021118186,-0.48676106,0.048919905,0.8719086
5.456337,1.946945,3.992474,-2.1319554,-0.10390117,0.090390034,-0.42764995,-0.07705164,0.09425612,-0.402977,-0.10988025,0.08516769,-0.45200485,-0.0922972,0.087437876,-0.42793787,-0.055927273,-0.47967374,0.06635416,0.8731451,-0.018940989,-0.47769615,0.044515934,0.877192,-0.020967511,-0.4862413,0.048566442,0.87222177
5.47329,0,0,0,-0.1041701,0.090326704,-0.42790258,-0.07694567,0.09428373,-0.4025514,-0.10978598,0.085208856,-0.45157394,-0.09219726,0.08747234,-0.4275104,-0.055831414,-0.47960025,0.066270635,0.8731979,-0.018843241,-0.47761902,0.044435065,0.8772403,-0.020869358,-0.48616472,0.04848643,0.8722714
5.4896965,1.6748129,-3.0642054,0.17144269,-0.10421017,0.09023591,-0.42783058,-0.076960824,0.09404683,-0.40269765,-0.109767534,0.084991865,-0.4517463,-0.09219512,0.08724567,-0.42767003,-0.055639327,-0.48000056,0.066152565,0.8729992,-0.018661119,-0.47801533,0.044299368,0.8770352,-0.020684035,-0.48655877,0.04835327,0.87206334
5.506508,3.7174184,-1.7954521,3.6383305,-0.10433377,0.09019615,-0.42787376,-0.07671768,0.094488986,-0.40290004,-0.10949599,0.085451484,-0.45197096,-0.09193552,0.087698095,-0.42788523,-0.054924414,-0.4802961,0.066342086,0.87286747,-0.017952105,-0.47832054,0.044472743,0.87687474,-0.019975323,-0.48685977,0.048534222,0.8719018
5.523237,1.8962953,-0.36320877,1.0091643,-0.10435487,0.09011536,-0.42780232,-0.07706908,0.093949825,-0.40266705,-0.109841056,0.084929034,-0.4517452,-0.09228304,0.0871679,-0.42765695,-0.054615524,-0.48036885,0.06633481,0.87284744,-0.0176445,-0.4783935,0.044460874,0.8768419,-0.019667303,-0.48693162,0.048525553,0.8718695
5.5399075,0.90692353,3.865296,-0.44105086,-0.10406431,0.090197675,-0.42722285,-0.07713844,0.09397154,-0.40253398,-0.10995798,0.084967725,-0.4515835,-0.092376776,0.087198146,-0.4275114,-0.054493874,-0.4798832,0.06624612,0.87312883,-0.017510522,-0.4779033,0.044392012,0.8771153,-0.01953503,-0.4864439,0.04845715,0.87214833
5.5566406,-3.6780746,3.4734404,5.152665,-0.10408945,0.09010427,-0.42714942,-0.07664714,0.09403812,-0.40222955,-0.10949891,0.0849505,-0.451242,-0.09189904,0.08722393,-0.4271876,-0.05456812,-0.4794455,0.06718842,0.8732926,-0.017572308,-0.47750553,0.045352288,0.8772816,-0.01960806,-0.48604465,0.049415875,0.87231535
5.573294,0,0,0,-0.10387671,0.090139255,-0.42672455,-0.076978736,0.09392758,-0.4025844,-0.109838076,0.08484344,-0.45159248,-0.09223448,0.0871152,-0.42754063,-0.05455864,-0.47939345,0.06714384,0.8733252,-0.017561564,-0.47745144,0.045309864,0.8773134,-0.019597173,-0.48599103,0.04937348,0.872348
5.590138,2.2057278,1.4627078,-6.9527774,-0.103866875,0.090093754,-0.4266542,-0.07734278,0.09404163,-0.40232486,-0.110237435,0.08504087,-0.45132455,-0.09262016,0.08726923,-0.4272787,-0.054750957,-0.47917143,0.06610758,0.8735141,-0.017750302,-0.4771839,0.0442847,0.8775075,-0.019777216,-0.48572952,0.048346177,0.8725471
5.60774,-4.3567824,-2.491389,-2.987548,-0.10368566,0.09018812,-0.42626235,-0.07714068,0.094092205,-0.4019284,-0.11001342,0.08506396,-0.4509378,-0.0924086,0.08730467,-0.42688397,-0.05558071,-0.47943616,0.066006415,0.8733241,-0.018588368,-0.47744364,0.0441767,0.87735426,-0.020612882,-0.48599046,0.048230324,0.87238866
5.6237965,-0.73890436,-3.6729383,0.48774216,-0.103684425,0.090152316,-0.4262002,-0.07678419,0.09416858,-0.4025842,-0.109614745,0.08512884,-0.4516197,-0.092030495,0.087375306,-0.4275514,-0.05567232,-0.47988248,0.06608712,0.8730669,-0.018691298,-0.47789416,0.04423907,0.8771036,-0.020714216,-0.48643857,0.048292466,0.8721331
5.6400657,4.2438135,-0.3274681,1.3666188,-0.10333308,0.09028865,-0.42556578,-0.07695549,0.094192795,-0.4027098,-0.10977923,0.08519234,-0.45175713,-0.09219758,0.08741998,-0.42768505,-0.055056237,-0.4799736,0.06596478,0.8730652,-0.018076614,-0.47798097,0.044109922,0.8770758,-0.020097941,-0.4865238,0.04816962,0.87210685
5.656851,0.782564,-3.5786564,-0.76514703,-0.10333242,0.0902571,-0.42553437,-0.077113576,0.09396894,-0.4021136,-0.109895624,0.084985845,-0.4511919,-0.09233491,0.08720468,-0.42710385,-0.05504452,-0.48043257,0.06578304,0.8728271,-0.018076781,-0.47843292,0.043909036,0.8768394,-0.02009397,-0.486974,0.0479696,0.8718665
5.6738887,3.2266984,-3.57025,-3.8904817,-0.102966584,0.09031822,-0.4249062,-0.07739104,0.09388835,-0.40264362,-0.11013612,0.08497834,-0.4517599,-0.092595726,0.08715985,-0.42765373,-0.05493858,-0.48089543,0.065018415,0.8726362,-0.017983668,-0.47886372,0.04312508,0.8766449,-0.019991165,-0.4874053,0.047187503,0.8716706
5.690303,0,0,0,-0.102993295,0.09032732,-0.42488757,-0.07696642,0.094046555,-0.4022643,-0.10968946,0.085132785,-0.45139462,-0.09215923,0.08731657,-0.42728117,-0.054814033,-0.48108768,0.06516131,0.8725275,-0.017863527,-0.47906265,0.04325917,0.8765323,-0.01987137,-0.48760223,0.047323123,0.8715559
5.7070103,-1.2339444,-0.021125652,4.776974,-0.10278781,0.0903253,-0.42451146,-0.077219225,0.09374592,-0.40247402,-0.10992878,0.08478157,-0.45160416,-0.09240263,0.086991854,-0.42749012,-0.05463612,-0.48111665,0.06585537,0.87247044,-0.017684879,-0.47912192,0.043950588,0.876469,-0.019699182,-0.48765796,0.04801627,0.87149066
5.7235885,0,0,0,-0.10281044,0.0903176,-0.42449751,-0.07714673,0.09372181,-0.40250728,-0.10986481,0.08475626,-0.4516315,-0.092333786,0.086967625,-0.4275211,-0.05446469,-0.48099014,0.06596917,0.8725423,-0.017509747,-0.47900033,0.044068728,0.87653303,-0.01952581,-0.48753616,0.04813591,0.8715561
5.7402573,0.3843145,6.511862,3.108542,-0.102876745,0.09024511,-0.42454976,-0.07700873,0.093830705,-0.40231803,-0.109796666,0.084845975,-0.4513922,-0.09222967,0.08706789,-0.42730895,-0.0541359,-0.48019168,0.066388376,0.87297064,-0.017159482,-0.478219,0.044519413,0.8769436,-0.01918375,-0.48675638,0.048588585,0.8719743
5.757064,-1.0373986,2.693006,2.9190156,-0.102892436,0.09023465,-0.42452878,-0.0769056,0.09390096,-0.4024146,-0.10972036,0.08487984,-0.45146406,-0.09213854,0.08712074,-0.42739347,-0.05403691,-0.47985986,0.06685654,0.87312347,-0.017051183,-0.47790697,0.045000624,0.877091,-0.019081648,-0.48644388,0.049070217,0.87212384
5.7737894,-2.0885687,2.8599298,-0.96705925,-0.10282416,0.090202555,-0.42437795,-0.07720861,0.093750976,-0.40216643,-0.11006153,0.08471139,-0.45118698,-0.09246139,0.086961076,-0.42713058,-0.054342896,-0.47946733,0.06690213,0.87331665,-0.017347703,-0.4775153,0.04506416,0.87729543,-0.019380637,-0.48605496,0.049130082,0.87233084
5.7906375,-1.6634513,1.7308666,-3.3370016,-0.102848284,0.0902056,-0.42435104,-0.07754057,0.09380757,-0.40251607,-0.11042427,0.08477323,-0.45151696,-0.09281068,0.08701917,-0.42746994,-0.054774694,-0.479202,0.06660474,0.8734581,-0.017774036,-0.47723606,0.04478031,0.8774535,-0.01980551,-0.48577946,0.048841543,0.87249106
5.8077736,-1.1835804,-2.6323075,-1.2523783,-0.10273037,0.09022065,-0.4241089,-0.07709674,0.09374584,-0.40207085,-0.109953724,0.084706515,-0.45108876,-0.09235402,0.08695447,-0.42703184,-0.055045247,-0.47952372,0.066504404,0.8732721,-0.018053351,-0.47755364,0.04466792,0.87728065,-0.020082163,-0.48609653,0.048726965,0.87231433
5.824589,2.7618513,-0.96922827,-2.3474374,-0.10276127,0.09024662,-0.42410138,-0.07741161,0.09389982,-0.40250057,-0.11026347,0.084911786,-0.45153135,-0.09266752,0.08713371,-0.42746925,-0.05486596,-0.47965583,0.066001415,0.873249,-0.017877927,-0.47766456,0.044158902,0.87724966,-0.01990128,-0.4862083,0.048220005,0.87228453
5.840715,0,0,0,-0.102567755,0.09027629,-0.42379162,-0.07714637,0.093835846,-0.4022541,-0.10998417,0.08485754,-0.45129606,-0.09239497,0.08707474,-0.42722857,-0.054744624,-0.479819,0.06595999,0.87317014,-0.017760558,-0.47782636,0.044110056,0.87716657,-0.019782653,-0.48636907,0.048172638,0.8722002
5.857329,1.9281142,2.191904,-0.06965363,-0.10259315,0.09030341,-0.42378,-0.07717644,0.09394299,-0.4025801,-0.11004077,0.08498884,-0.4516087,-0.092438675,0.08719415,-0.42754963,-0.054484412,-0.47955936,0.06583443,0.8733385,-0.017493546,-0.4775612,0.04399418,0.8773221,-0.019515842,-0.48610508,0.048058953,0.87235963
5.8744245,-0.40779495,4.835277,1.702936,-0.10264203,0.09024995,-0.4238248,-0.07711413,0.09382824,-0.4022429,-0.11003519,0.08485661,-0.45123017,-0.09240428,0.08707111,-0.42719302,-0.0543682,-0.47893906,0.06612477,0.87366414,-0.017361002,-0.4769525,0.04430971,0.8776399,-0.019389315,-0.4854981,0.048374634,0.8726829
5.890643,-2.2899373,3.883583,2.4687433,-0.10265868,0.090260826,-0.42380083,-0.077409714,0.09375116,-0.40207288,-0.11037326,0.08473405,-0.45102325,-0.09272028,0.086971745,-0.4270045,-0.05444765,-0.47845626,0.06661513,0.8738864,-0.017427614,-0.47649,0.044820335,0.8778637,-0.019463133,-0.48503634,0.048883628,0.8729096
5.9073143,0,0,0,-0.10265391,0.09022341,-0.4237578,-0.0773011,0.09355588,-0.4022725,-0.11026536,0.08455618,-0.45122558,-0.09261251,0.086784974,-0.42720586,-0.05442255,-0.47850975,0.06641999,0.87387353,-0.017404128,-0.47653505,0.044622958,0.87784976,-0.01943751,-0.48508188,0.048686627,0.8728959
5.924352,3.5512094,-1.3487445,1.0989182,-0.10269753,0.09022094,-0.4237109,-0.07690635,0.09377204,-0.40190008,-0.10985495,0.08480713,-0.45087013,-0.092209205,0.08701925,-0.42684364,-0.053896267,-0.4787289,0.06629919,0.87379533,-0.01688267,-0.47675017,0.044490445,0.8777499,-0.018913804,-0.4852949,0.04855971,0.87279606
